14.585735160117308,13.254418946220353,47.91246120824808
11.794257947687147,11.642970436509058,254.08934576359547
18.675871459725325,12.972686906531173,276.647519454226
17.679220783466263,18.201139885490086,278.56393599890924
16.370950359078247,12.383308276586108,122.12561612771854
15.812290105390417,17.03138305053905,66.38705736470268
12.082434684015142,17.542982028362953,98.59838064028779
18.037373593264167,16.444323922333826,212.45836124594396
16.151693728735,15.885375838577817,188.72863264328993
14.84201419441914,14.905973832531643,219.10762302097976
13.599033879052316,16.722822260137395,103.31942037695161
13.060111766421855,13.704068780511204,77.53355876834458
18.060299563767618,19.226533441916402,33.952507766178066
10.38601524877467,10.070528771000077,12.044582445707551
15.713479797120922,12.23568030688333,133.0979659895096
12.692034541543766,13.037696412857349,311.8766406702324
15.840107820256163,11.34530024905688,8.8699379972027
18.283687480343538,16.174570638384168,170.70012027207872
12.779158222588167,18.613189436035952,146.08237685051398
13.592750008337473,12.015101223819523,118.47222885063543
10.499472942146523,15.079131587009151,252.30222777363295
18.38268134910309,10.17664947758687,302.7555210458278
17.96474644536762,13.022997826676047,277.1238222720892
15.904042848218854,13.30060832112372,238.53372962605806
18.90054821763986,10.500372510967658,191.05781157785117
14.343051538199441,10.063078190893869,197.75405234639027
13.571272691752739,14.086397031502074,227.36703779459705
17.643920597114167,10.904222858357741,108.58712843674003
11.160314217173848,13.712095008154265,111.73766230694828
16.299498328551383,10.630680423395354,357.6242445160483
14.939163461894841,12.303823911517233,312.81361263783026
14.200806946218952,14.719024044847792,48.61825518520629
10.091963743715834,11.700307863377894,183.96569962208662
11.781764768189792,18.752565942433577,112.77444724987382
14.11862182104709,15.713413341200177,33.847409929727675
15.166137869585025,13.092665181640358,142.6961734733167
16.55118770696577,17.056041321589664,330.07163961178173
18.11365357810859,12.97375427218723,247.76234258664792
12.024790485192296,19.76602095564641,215.3242747818925
10.47906224598673,17.8892297453425,32.34305037194543
12.621060975037969,17.260534869694062,66.7695813007688
11.238006087743727,15.720802874409664,255.26672270022533
16.261242573092137,16.2802012369838,161.24404979958015
15.234515010423985,10.909318356605022,58.39910163993064
11.467359256060982,13.70101446176017,273.419135523007
12.46470046797098,18.148657372802866,77.63313097491056
19.11605050933183,15.037139404518696,205.92406712836413
17.572411653809613,18.809672225068763,233.85322634412162
